MJACCTTYPCD,PHUONG THUC CHO VAY,LOAIKH,SEX,BASE_BAL,DUNO_QD,CURRENCYCD,THOIHAN,DESC_TIME,MJACCTTYPDESC,PARENTORGNAME,LAISUAT,MUCDICHVAY,NHOMNOMOI
CNS,THE TIN DUNG,1,1,15000000.0,26506296.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,350000000.0,36800000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN SAI GON,12.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,THE TIN DUNG,1,0,869000.0,132499922.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,295000000.0,241100000.0,VND,122,Vay dai han,Vay Tieu dung,KLB - CN HAI PHONG,12.0,1830-CV Sua chua Nha de o,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,400000000.0,254800000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN BINH THUAN,12.0,"1813-CV mua may moc, PTVT",1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,70000000.0,29900000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN KHANH HOA,13.68,1830-CV Sua chua Nha de o,4
CNS,THE TIN DUNG,1,1,125635914.0,71986005.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,163217149.0,25680427.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,300000000.0,245000000.0,VND,122,Vay dai han,Vay Tieu dung,KLB - CN RACH GIA,12.0,1830-CV Sua chua Nha de o,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,130000000.0,78160000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN KHANH HOA,13.8,1870-CV TG Sinh hoat Tieu dung,1
CNS,THE TIN DUNG,1,0,400000.0,100000.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN BA RIA - VUNG TAU,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,400000000.0,340000000.0,VND,122,Vay dai han,Vay Tieu dung,KLB - CN BINH DUONG,12.0,1820-CV mua nha tra gop de o,2
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,400000000.0,256000000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN SAI GON,12.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,200000000.0,131000000.0,VND,49,Vay trung han,Vay Tieu dung,KLB - CN RACH GIA,13.7,1870-CV TG Sinh hoat Tieu dung,1
CNS,THE TIN DUNG,1,1,820814.0,51689151.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN AN GIANG,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,250000000.0,200000000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN LONG AN,12.0,1830-CV Sua chua Nha de o,1
CML,"CV TUNG LAN GOC, LAI D.KY",1,1,200000000.0,102420000.0,VND,122,Vay dai han,Vay Cong Thuong,KLB - CN KHANH HOA,14.4,1812-CV mua Xe Co gioi tra gop,1
CNS,THE TIN DUNG,1,1,3000000.0,44202817.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,0.0,1840-CV master-Visa-JCB card,1
CML,"CV TUNG LAN GOC, LAI D.KY",1,1,300000000.0,180000000.0,VND,61,Vay trung han,Vay Cong Thuong,KLB - CN BINH DUONG,12.06,1894-Kinh doanh Ca the,5
CNS,THE TIN DUNG,1,1,1000000.0,1.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,0.0,1840-CV master-Visa-JCB card,2
CNS,THE TIN DUNG,1,1,779130.0,21785888.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,0.0,1840-CV master-Visa-JCB card,1
MTG,CV TUNG LAN LAI DINH KY,1,0,60000000.0,60000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN CAN THO,13.6,0111-Nong nghiep,5
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,700000000.0,509100000.0,VND,122,Vay dai han,Vay Tieu dung,KLB - CN TAY NINH,12.1,1816-CV Bo sung von luu dong,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,60000000.0,7500000.0,VND,24,Vay trung han,Vay Tieu dung,KLB - CN RACH GIA,14.1,1830-CV Sua chua Nha de o,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,150000000.0,120000000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN BEN TRE,13.7,1830-CV Sua chua Nha de o,1
CNS,THE TIN DUNG,1,0,20000000.0,53961216.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN LAM DONG,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,13985000.0,4495734.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,704000.0,14116240.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,120000000.0,74000000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN KHANH HOA,13.7,1870-CV TG Sinh hoat Tieu dung,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,140000000.0,86000000.0,VND,23,Vay trung han,Vay Tieu dung,KLB - CN KHANH HOA,11.73,"1822-CV mua,nhan,nhuong BDS",1
CNS,THE TIN DUNG,1,1,10000000.0,1.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,530000000.0,433200000.0,VND,122,Vay dai han,Vay Tieu dung,KLB - CN CAN THO,11.55,1830-CV Sua chua Nha de o,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,210000000.0,129500000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN HAI PHONG,11.61,1870-CV TG Sinh hoat Tieu dung,1
CNS,THE TIN DUNG,1,0,6000000.0,24995840.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,25000000.0,33585877.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN TIEN GIANG,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,199000.0,9007894.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN TIEN GIANG,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,25000000.0,39562043.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN TIEN GIANG,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,199000.0,10558203.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN TIEN GIANG,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,300000.0,1.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN HAI PHONG,0.0,1840-CV master-Visa-JCB card,1
CML,"CV TUNG LAN GOC, LAI D.KY",1,1,16690000.0,6427018.0,VND,37,Vay trung han,Vay Cong Thuong,KLB - CN KHANH HOA,15.0,1861-CV TG CBCNV ngoai KLB,5
CML,"CV TUNG LAN GOC, LAI D.KY",1,1,16720000.0,4300000.0,VND,37,Vay trung han,Vay Cong Thuong,KLB - CN KHANH HOA,15.0,1861-CV TG CBCNV ngoai KLB,5
CML,"CV TUNG LAN GOC, LAI D.KY",1,1,25020000.0,10910000.0,VND,37,Vay trung han,Vay Cong Thuong,KLB - CN KHANH HOA,14.1,1861-CV TG CBCNV ngoai KLB,5
CML,"CV TUNG LAN GOC, LAI D.KY",1,0,500000000.0,192000000.0,VND,37,Vay trung han,Vay Cong Thuong,KLB - CN RACH GIA,12.1,0710-HD Thuong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,70000000.0,56000000.0,VND,24,Vay trung han,Vay Tieu dung,KLB - CN BEN TRE,14.1,1830-CV Sua chua Nha de o,1
CNS,THE TIN DUNG,1,1,5000000.0,8383836.0,VND,62,Vay ngan han,Vay Tieu dung,KLB - CN BINH THUAN,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,20000000.0,43157158.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN CAN GIO,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,8500000.0,12014438.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,300000000.0,95000000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN RACH GIA,12.0,1830-CV Sua chua Nha de o,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,500000000.0,416000000.0,VND,122,Vay dai han,Vay Tieu dung,KLB - CN BEN TRE,12.6,0610-XD nha cac loai,1
CNS,THE TIN DUNG,1,1,7000000.0,47042356.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN KHANH HOA,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,40000000.0,17000000.0,VND,37,Vay trung han,Vay Tieu dung,KLB - CN BEN TRE,14.6,"1899-DV Ca nhan,gia dinh khac",1
CNS,THE TIN DUNG,1,1,1000000.0,14978784.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,500000.0,34609715.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,7780000.0,76221633.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,2100000.0,4.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,3000000.0,5342171.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,8000000.0,11349421.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,0.0,0,1
CNS,THE TIN DUNG,1,0,5000000.0,108953.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,0.0,1840-CV master-Visa-JCB card,1
MTG,"CV TUNG LAN GOC, LAI D.KY",1,1,240000000.0,204000000.0,VND,122,Vay dai han,Vay Nong Nghiep,KLB - CN RACH GIA,11.79,1860-CV CBCNV KLB,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,2000000000.0,1858400000.0,VND,244,Vay dai han,Vay Tieu dung,KLB - CN BINH DUONG,12.0,"1822-CV mua,nhan,nhuong BDS",1
CML,CV TUNG LAN LAI DINH KY,1,1,400000000.0,400000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN TIEN GIANG,11.1,1816-CV Bo sung von luu dong,5
CNS,TRA GOP,1,0,20000000.0,93697700.0,VND,367,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,120000000.0,96000000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN BEN TRE,13.7,1830-CV Sua chua Nha de o,1
CNS,THE TIN DUNG,1,1,7000000.0,30727833.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN BA RIA - VUNG TAU,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,10000000.0,15287894.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,7235000.0,2285676.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN LONG AN,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,30000000.0,28447.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,7371000.0,411894.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,890000.0,18051328.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN KHANH HOA,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,160000000.0,130100000.0,VND,122,Vay dai han,Vay Tieu dung,KLB - CN BEN TRE,9.3,1860-CV CBCNV KLB,1
CNS,THE TIN DUNG,1,1,1656379.0,2516770.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN PHU YEN,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,4000000.0,1825380.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,2000000.0,6629189.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,0.0,1840-CV master-Visa-JCB card,1
MTG,"CV TUNG LAN GOC, LAI D.KY",1,0,160000000.0,70000000.0,VND,37,Vay trung han,Vay Nong Nghiep,KLB - CN HAU GIANG,13.7,0111-Nong nghiep,1
CNS,THE TIN DUNG,1,0,10000000.0,422457.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,99000.0,622000.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,29000000.0,2.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,10000000.0,1.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,39307320.0,95376843.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN DA NANG,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,5000000.0,16337855.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN HAI PHONG,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,700000000.0,524000000.0,VND,85,Vay dai han,Vay Tieu dung,KLB - CN DONG NAI,12.0,"1813-CV mua may moc, PTVT",1
CNS,THE TIN DUNG,1,0,10000000.0,36166061.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN LAM DONG,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,50000000.0,9873425.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN LAM DONG,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,300000000.0,240000000.0,VND,24,Vay trung han,Vay Tieu dung,KLB - CN LONG AN,12.0,1830-CV Sua chua Nha de o,1
MTG,"CV TUNG LAN GOC, LAI D.KY",1,0,210000000.0,190000000.0,VND,37,Vay trung han,Vay Nong Nghiep,KLB - CN HAU GIANG,13.8,0111-Nong nghiep,1
CNS,THE TIN DUNG,1,0,199000.0,4336400.0,VND,36,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,24200000.0,49037761.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,3000000.0,3957620.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,0.0,1840-CV master-Visa-JCB card,1
CML,"CV TUNG LAN GOC, LAI D.KY",2,1,60500000.0,36000000.0,VND,43,Vay trung han,Vay Cong Thuong,KLB - CN RACH GIA,19.0,0910-Hoat dong van tai,5
CNS,THE TIN DUNG,1,0,683900.0,81854627.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN HA NOI,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,1084000.0,11087607.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN HA NOI,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,600000000.0,485000000.0,VND,122,Vay dai han,Vay Tieu dung,KLB - CN TRA VINH,12.0,1830-CV Sua chua Nha de o,1
CNS,THE TIN DUNG,1,1,109000.0,30146005.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN HA NOI,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,99000.0,7489000.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN KHANH HOA,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,20000000.0,13976807.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,99000.0,990111.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN BINH DINH,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,25000000.0,458287.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,4000000.0,11111173.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN HAI PHONG,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,9998000.0,11039004.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN HAI PHONG,0.0,0,1
CNS,THE TIN DUNG,1,0,1306000.0,6945391.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN DA NANG,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,9000000.0,24264349.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN DA NANG,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,1000000.0,6903194.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN PHU YEN,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,3800000.0,29733566.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN HAI PHONG,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,59000.0,901828.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,1319805.0,34767780.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,200000000.0,122950000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN SAI GON,13.7,1870-CV TG Sinh hoat Tieu dung,1
CNS,THE TIN DUNG,1,0,423000.0,80641851.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,2000000.0,11262967.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,170000.0,1640888.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN BA RIA - VUNG TAU,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,198908.0,110470.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN HAU GIANG,0.0,1840-CV master-Visa-JCB card,1
CML,"CV TUNG LAN GOC, LAI D.KY",2,1,800000000.0,480800000.0,VND,61,Vay trung han,Vay Cong Thuong,KLB - CN BA RIA - VUNG TAU,11.2,"1813-CV mua may moc, PTVT",1
CNS,THE TIN DUNG,1,1,9900000.0,29147038.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN LONG AN,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,130000000.0,80320000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN SOC TRANG,9.6,1810-CV mua tra gop hang TD,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,270000000.0,219400000.0,VND,122,Vay dai han,Vay Tieu dung,KLB - CN AN GIANG,12.6,1830-CV Sua chua Nha de o,1
CNS,THE TIN DUNG,1,1,20000.0,96000.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN HA NOI,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,1500000.0,2397627.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN PHU YEN,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,205000000.0,123016000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN BA RIA - VUNG TAU,12.0,1810-CV mua tra gop hang TD,1
MTG,CV TUNG LAN LAI DINH KY,1,0,70000000.0,70000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN CA MAU,10.88,0210-Nuoi trong thuy san,5
MTG,CV TUNG LAN LAI DINH KY,1,1,60000000.0,60000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN CA MAU,10.88,0210-Nuoi trong thuy san,5
CNS,THE TIN DUNG,1,0,5000000.0,16325531.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN LONG AN,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,250000.0,11816087.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN LONG AN,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,15000000.0,7725781.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN LONG AN,0.0,1840-CV master-Visa-JCB card,1
MTG,CV TUNG LAN LAI DINH KY,1,1,70000000.0,70000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN BAC LIEU,13.05,0111-Nong nghiep,4
CNS,THE TIN DUNG,1,1,10000000.0,7650289.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,890000000.0,623000000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN BA RIA - VUNG TAU,11.55,1830-CV Sua chua Nha de o,1
CNS,THE TIN DUNG,1,1,5000000.0,19342664.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN LONG AN,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,1000000.0,30842507.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN LONG AN,0.0,1840-CV master-Visa-JCB card,1
MTG,CV LAI GIU LAI MOT PHAN,1,0,40000000.0,40000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,21.6,0111-Nong nghiep,5
MTG,CV LAI GIU LAI MOT PHAN,1,1,250000000.0,250000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.36,0111-Nong nghiep,5
MTG,CV LAI GIU LAI MOT PHAN,1,1,250000000.0,250000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.16,0111-Nong nghiep,5
MTG,CV LAI GIU LAI MOT PHAN,1,1,220000000.0,220000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.36,0111-Nong nghiep,5
MTG,CV LAI GIU LAI MOT PHAN,1,1,90000000.0,90000000.0,VND,13,Vay trung han,Vay Nong Nghiep,KLB - CN RACH GIA,13.6,0111-Nong nghiep,5
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,150000000.0,123750000.0,VND,122,Vay dai han,Vay Tieu dung,KLB - CN SAI GON,10.0,1860-CV CBCNV KLB,1
MTG,CV TUNG LAN LAI DINH KY,1,0,25000000.0,25000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,4
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,200000000.0,100000000.0,VND,24,Vay trung han,Vay Tieu dung,KLB - CN BEN TRE,13.7,1900-SX-DV Tu t.dung Gia dinh,1
MTG,"CV TUNG LAN GOC, LAI D.KY",1,1,170000000.0,150000000.0,VND,37,Vay trung han,Vay Nong Nghiep,KLB - CN HAU GIANG,13.7,0111-Nong nghiep,1
CNS,THE TIN DUNG,1,1,5400000.0,18587266.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,0.0,1840-CV master-Visa-JCB card,1
CML,CV LAI GIU LAI MOT PHAN,1,0,100000000.0,100000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN BAC LIEU,13.05,0710-HD Thuong nghiep,5
MTG,CV LAI GIU LAI MOT PHAN,1,1,70000000.0,70000000.0,VND,37,Vay ngan han,Vay Nong Nghiep,KLB - CN BAC LIEU,20.568,0210-Nuoi trong thuy san,5
CML,CV LAI GIU LAI MOT PHAN,1,0,60000000.0,60000000.0,VND,55,Vay ngan han,Vay Cong Thuong,KLB - CN BAC LIEU,13.05,"0720-Ban buon,bao duong,SC Xe",5
CML,CV LAI GIU LAI MOT PHAN,1,0,70000000.0,20000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN BAC LIEU,13.05,0710-HD Thuong nghiep,5
MTG,CV LAI GIU LAI MOT PHAN,1,1,50000000.0,50000000.0,VND,55,Vay ngan han,Vay Nong Nghiep,KLB - CN BAC LIEU,21.6,0210-Nuoi trong thuy san,5
CNS,THE TIN DUNG,1,1,54000.0,3175388.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,515000.0,356500.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,3604824.0,513357.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN LONG AN,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,130000000.0,84640000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN SAI GON,13.7,1870-CV TG Sinh hoat Tieu dung,1
CNS,THE TIN DUNG,1,0,10000000.0,19324313.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN HAI PHONG,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,50000000.0,49991690.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,0.0,1840-CV master-Visa-JCB card,1
MTG,CV LAI GIU LAI MOT PHAN,1,1,20000000.0,20000000.0,VND,24,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,21.6,0111-Nong nghiep,5
